#,Song,Artist,BPM,Camelot,Energy,Added At,Duration,Popularity,Genres,Album,Album Date,Dance,Acoustic,Instrumental,Valence,Speech,Live,Loud (Db),Key,Time Signature,Spotify Track Id,ISRC
1,"Porto - Mix","Worakls",128,4B,71,2015-10-05,05:30,0,"techno minimale, techno mélodique, électro","Club St Tropez 2014",2014-06-30,68,0,84,20,0,10,-7,G#/A♭ Major,4,2a23NJzyZneFwKmu9IDS84,FR52F1462303
2,"Flocon de Neige","Worakls",115,8A,54,2015-10-05,06:20,0,"techno minimale, techno mélodique, électro","Flocon de Neige",2014-03-25,67,55,90,4,0,0,-12,A Minor,4,5dRcHQnH0EQUTMUSJrpaug,DEAR41418241
3,"Trauma","NTO",127,10B,54,2015-10-05,13:30,31,"techno mélodique, techno minimale, électro, techno","Trauma EP",2010-00-00,34,1,90,25,0,0,-9,D Major,4,4jTlhnW8wp7ANU36iRgbQK,FR6V80361368
4,"Petite","NTO",125,5A,60,2015-10-05,07:19,0,"techno mélodique, techno minimale, électro, techno","Petite",2014-04-14,83,3,77,38,10,0,-10,C Minor,4,5mn7vJz5EwCXUrjlRl3jZt,DEAR41411627
5,"Wayfaring Stranger - AKA AKA & Thalstroem's Radio Edit","Joachim Pastor,Florence Bird",124,8B,64,2015-10-05,03:54,0,"techno mélodique, techno minimale","Wayfaring Stranger Radio Edit (feat. Florence Bird)",2014-02-03,70,10,51,43,0,10,-8,C Major,4,5iA7et57oSUthm92mlKB93,DECY51424151
6,"La Ritournelle","Sébastien Tellier",103,5A,75,2015-10-05,07:35,0,"house française, pop française indie, downtempo","Narco",2003-00-00,56,0,46,59,0,0,-10,C Minor,4,2zAcsTUNxD9pRwzB6euNOy,FRS710300071
7,"Look","Sébastien Tellier",90,6A,39,2015-10-05,04:34,0,"house française, pop française indie, downtempo","Sexuality",2008-02-19,91,57,60,83,0,10,-8,G Minor,4,33OyoNO9ENnAfmoVQH8OH9,FRS710700006
8,"All I Need (feat. Beth Hirsch)","Air,Beth Hirsch",190,6A,43,2015-10-05,04:28,69,"trip-hop, downtempo","Moon Safari",1998-01-16,37,86,0,21,0,10,-12,G Minor,4,6T10XPeC9X5xEaD6tMcK6M,FRS639700570
9,"Playground Love (with Gordon Tracks)","Air,Gordon Tracks",143,6A,42,2015-10-05,03:32,0,"trip-hop, downtempo, ","The Virgin Suicides (Deluxe Version - 15th Anniversary)",2000-00-00,35,25,85,14,0,30,-11,G Minor,4,0qSkffeyk2FEIumqDgsYP1,FR71S9900001
10,"Breathe","Télépopmusik",114,3B,65,2015-10-05,04:56,0,"trip-hop, downtempo","genetic world",2001-04-30,69,42,41,57,0,30,-14,C♯/D♭ Major,4,46LwAOzg3UYvxiXyyaFedz,FR06S0100640
11,"Fever","Télépopmusik,Betty Black",124,7A,69,2015-10-05,04:04,38,"trip-hop, downtempo, ","Try Me Anyway / Fever",2013-11-25,60,17,87,37,0,10,-9,D Minor,4,4Xeh21zVft8BHH7BS0IoUb,FR6V81785535
12,"Make My Day","Waldeck",94,2A,79,2015-10-05,02:48,0,"électro swing, nu jazz, trip-hop, downtempo, swing","Ballroom Stories",2007-09-10,79,61,1,58,10,0,-6,D#/E♭ Minor,4,2O7awM5LNWprnJ01Pp6gB0,ATW630702301
13,"I've got that tune","Chinese Man",90,9A,79,2015-10-05,04:29,52,"électro swing, trip-hop, nu jazz","Groove Sessions",2007-01-09,78,39,82,81,0,60,-6,E Minor,4,6ZOeDXutLpSGqA1sSL6LrL,FR6V80627179
14,"Washington Square","Chinese Man,Bionic Man Sound",89,9A,75,2015-10-05,04:10,52,"électro swing, trip-hop, nu jazz, ","Groove Sessions",2007-01-09,68,38,0,76,0,10,-7,E Minor,4,0phAx12SI8oWN1AmhyceSQ,FR6V80627178
15,"Seize the Day - Phonovisions Symphonic Version","Wax Tailor",83,11A,66,2015-10-05,03:06,0,"trip-hop, plunderphonics, nu jazz, downtempo, électro swing","Phonovisions Symphonic Orchestra",2014-11-03,61,32,48,55,0,30,-8,F#/G♭ Minor,4,7FEjBDjvdXkehlo2FrGIge,FR2DK1400230
16,"Heart Stop","Wax Tailor,Jennifer Charles",100,3B,69,2015-10-05,02:55,0,"trip-hop, plunderphonics, nu jazz, downtempo, électro swing, rock industriel","Dusty Rainbow from the Dark",2012-09-10,72,8,9,85,0,30,-7,C♯/D♭ Major,4,0tNnfmLnPFjYQkYYHMCpNn,FR2DK1200050
17,"Whistle","Sporto Kantès",87,11B,79,2015-10-05,02:54,0,"trip-hop","3 At Last",2008-04-20,68,21,0,95,0,0,-4,A Major,4,2CwUBDVNKMtTSIWc7Jc4h7,FRW460800120
18,"Lee","Sporto Kantès",122,3B,86,2015-10-05,02:56,0,"trip-hop","2nd Round",2004-00-00,80,33,0,71,0,0,-4,C♯/D♭ Major,4,16xBrnTGYtrYNdpVNTsjF7,FR06S0400030
19,"Chinese Puzzle - 20SYL Remix","Kraked Unit",98,1A,67,2015-10-05,02:50,0,"","Casse Tête Chinois (Bande originale du film de Cédric Klapisch)",2013-12-02,73,4,0,75,10,20,-6,G#/A♭ Minor,4,3yt1SZoikmwefM5UNFJmD3,FR6V82060959
20,"If I Had My Way","Kraked Unit,Mike Ladd,Lyrics Born,Lateef",98,3B,87,2015-10-05,03:30,0,"jazz éthiopien, hip-hop expérimental, ","Casse Tête Chinois (Bande originale du film de Cédric Klapisch)",2013-12-02,73,18,0,59,0,0,-4,C♯/D♭ Major,4,0iJSd0I2tSoieMOsk7MlTp,FR6V82060954
21,"Peace and Tranquility to Earth","Roudoudou",98,11A,63,2015-10-05,04:13,49,"house française, trip-hop","Listener's Digest",1998-00-00,70,1,39,17,0,10,-7,F#/G♭ Minor,4,7jKp4Yl1p89ByCMOjh2fHR,FRY689701830
22,"Pony","Deluxe",103,3A,59,2015-10-05,03:28,53,"électro swing","Polishing Peanuts EP",2011-11-28,74,5,1,80,10,0,-9,A#/B♭ Minor,4,6xVfTx01TnGrzH1mqXfOmf,FRP7S1100190
23,"My Game","Deluxe",115,3B,73,2015-10-05,03:35,50,"électro swing","The Deluxe Family Show",2013-09-23,79,25,0,89,0,0,-5,C♯/D♭ Major,4,22e6sT2Pu8kXpJeItO0xGg,FRP7S1300023
24,"Fiston","Volo",134,8A,57,2015-10-05,03:15,23,"chanson, variété française, house française","Jours Heureux",2007-00-00,71,73,0,67,10,10,-10,A Minor,4,0QyY6PcK0AqZHi9UTJKyK4,FROPM0700050
25,"Un jour en France","Noir Désir",105,7B,86,2015-10-05,03:14,0,"variété française, chanson, pop française, house française","En Route Pour La Joie",2001-00-00,49,0,59,38,0,20,-5,F Major,4,0d2hKh2uuvqAZGVifGuGGh,FRZ019601450
26,"Aux Sombres Héros De L'Amer","Noir Désir",126,8A,81,2015-10-05,03:00,0,"variété française, chanson, pop française, house française","En Route Pour La Joie",2001-00-00,57,1,0,55,0,0,-4,A Minor,3,1EdwoqELTJLQ4mGV57XmyZ,FRZ018800580
27,"Le Vent Nous Portera","Noir Désir",105,9A,72,2015-10-05,04:48,0,"variété française, chanson, pop française, house française","Des Visages Des Figures",2001-09-10,67,74,4,80,0,10,-10,E Minor,4,6APJjwrtVrFllc5wFD9Tg6,FRZ010101340
28,"La Tristitude","Oldelaf",89,6A,53,2015-10-05,04:52,0,"chanson, variété française, house française, pop française","Le Monde Est Beau",2011-01-01,71,54,0,64,0,10,-8,G Minor,4,6EwHSSuo1gmEP6aTRDngyr,FR8V41100072
29,"Qu'est-ce que j'aime ça","Suarez",131,1A,72,2015-10-05,02:38,0,"pop française","L'Indécideur",2010-00-00,69,36,0,69,0,10,-6,G#/A♭ Minor,4,2Jv9lqlLxgL56jibiDILLT,BEY911000045
30,"Emmène-moi","Boulevard des Airs",110,7A,58,2015-10-05,03:18,0,"variété française, pop française, chanson","Bruxelles",2015-06-01,85,63,0,61,0,30,-8,D Minor,4,5pOUyuzdyAwv0k9oiNOnS9,FR9W11501889
31,"Cielo Ciego","Boulevard des Airs",130,7A,86,2015-10-05,03:08,0,"variété française, pop française, chanson","Cielo Ciego",2011-07-04,73,58,0,90,10,10,-6,D Minor,4,3erXHxameZ9Lx8hDMwlMnM,FR9W11006523
32,"San Clemente - Je voulais vous parler des femmes","Boulevard des Airs",90,7B,70,2015-10-05,02:49,36,"variété française, pop française, chanson","Paris-Buenos Aires",2011-10-17,62,26,0,72,0,0,-5,F Major,4,3VEYROBkVoNIzlAt8ysujE,FR9W11006525
33,"Ma faute à toi","La Rue Kétanou",96,6A,79,2015-10-05,07:15,49,"chanson, variété française","Ouvert a double tour",2004-00-00,58,24,0,72,0,90,-6,G Minor,4,0BJiITBa2wpzagOlqulViS,FR44T0300122
34,"Almarita","La Rue Kétanou",92,4A,59,2015-10-05,04:02,0,"chanson, variété française","Y'A Des Cigales Dans La Fourmilière",2002-10-01,51,78,0,86,20,10,-7,F Minor,3,3fg2DuIFg0qK3SdnWmBTaX,FR44T0200011
35,"Les hommes que j'aime","La Rue Kétanou",135,7A,65,2015-10-05,03:33,0,"chanson, variété française","Y'A Des Cigales Dans La Fourmilière",2002-10-01,77,37,0,95,10,10,-3,D Minor,4,6omWrM5NvQagpm7MEHLP3W,FR44T0200040
36,"Plus Belle Sans Moi","BaliMurphy",94,8B,32,2015-10-05,04:44,6,"","Poussière",2010-02-15,68,86,0,49,0,10,-7,C Major,3,2CaUQTokocgwXkLSIRGhxL,FR6V81040181
37,"Melody Day - Four Tet Remix","Caribou,Luke Lalonde,Adem And One Little Plane",138,12A,40,2015-10-05,04:47,0,"idm, ","Melody Day (Four Tet Remix)",2007-00-00,48,73,44,15,0,0,-14,C♯/D♭ Minor,4,2FBjnuQGqaA6VdOHkwylrn,DED620700188
38,"Odessa","Caribou",118,3B,91,2015-10-05,05:15,0,"idm","Swim",2010-04-19,71,0,5,62,0,30,-6,C♯/D♭ Major,4,0GoeLehz2jAcQjgo3pboaX,DED621000414
39,"Can't Do Without You","Caribou",128,8B,40,2015-10-05,03:56,0,"idm","Our Love",2014-10-06,46,77,77,47,0,70,-9,C Major,4,0JOvTEhvGKy68UjZbpqmaq,DED621401192
40,"Walker - Album Edit","Cascadeur",120,6A,37,2015-10-05,04:07,0,"pop française indie","The Human Octopus",2011-01-01,59,69,16,17,0,30,-11,G Minor,3,5iGjWxoXSlXd178QzLodvu,FRUM71100398
41,"78","Baden Baden",156,4B,69,2015-10-05,04:26,0,"pop française indie, pop française","78",2010-11-01,39,0,2,16,0,10,-9,G#/A♭ Major,4,3x6MSnuEbMpkB9IwWcdHEQ,FR6U71000001
42,"Dis leur","Baden Baden",126,2A,49,2015-10-05,03:26,0,"pop française indie, pop française","Mille Eclairs",2015-02-09,65,64,1,37,0,10,-9,D#/E♭ Minor,4,6Hqicbj4rHBymMvGE77w3e,FR6DN1400050
43,"The Road","ALB",92,9A,63,2015-10-05,03:57,12,"pop française indie","Come Out! It's Beautiful",2014-10-13,65,64,18,24,0,20,-7,E Minor,4,7DzFG142ykDBFzGUa1Gy0B,FRZ081300349
44,"Cv 209","ALB",200,3A,65,2015-10-05,03:17,0,"pop française indie","Mange-disque",2007-11-19,55,3,2,81,10,30,-5,A#/B♭ Minor,4,4jh3hsl3WMKhuP014vCCq7,FR4U30700002
45,"Whispers Under the Moonlight","ALB",137,11A,73,2015-10-05,04:05,23,"pop française indie","Come Out! It's Beautiful",2014-10-13,53,42,2,14,0,10,-5,F#/G♭ Minor,4,6gpeIgzoyhGLk1z5G2TwGo,FRZ081300344
46,"Stereo","Elephanz",100,2B,72,2015-10-05,02:49,0,"pop française indie, pop française","Time for a Change (Deluxe Edition)",2014-04-28,72,2,0,76,0,10,-4,F#/G♭ Major,4,67UJkRWjP2B6qOU9IMu2Wl,FR9W11305565
47,"Elizabeth","Elephanz",140,8A,87,2015-10-05,03:50,0,"pop française indie, pop française","Time for a Change (Deluxe Edition)",2014-04-28,55,7,0,25,0,10,-5,A Minor,4,2mtToBIUivnVqnu9Tg1AXB,FR9W11305563
48,"Blow Up","Kid Francescoli",105,11B,41,2015-10-05,05:15,0,"pop française indie, house française","With Julia",2014-04-21,69,57,78,57,0,10,-8,A Major,4,5Xy5yOIvyC1n70i7N4k86x,FRU451400220
49,"Prince Vince","Kid Francescoli",112,10A,70,2015-10-05,02:31,0,"pop française indie, house française","With Julia",2014-04-21,67,10,77,85,0,0,-7,B Minor,4,3pc7Eg4HSJX1lto9PI9bJ1,FRU451400222
50,"Jersey","Granville",87,8B,87,2015-10-05,03:04,26,"pop française indie, pop française, house française","Les Voiles",2013-02-01,53,9,0,57,0,10,-4,C Major,4,1QVWVKbtFSUvZYulkn3k8h,FRZ041200778
51,"ICU","Lou Doillon",120,7B,47,2015-10-05,04:02,48,"pop française indie","Places",2012-01-01,66,17,0,22,0,0,-9,F Major,4,17x6PeoHdViySHnbjDGSDy,FRUM71200490
52,"Devil Or Angel","Lou Doillon",96,6A,65,2015-10-05,04:04,48,"pop française indie","Places",2012-01-01,61,0,0,28,0,10,-8,G Minor,4,2B0vzJSvp2Y0Bx8HUN4jyT,FRUM71201349
53,"A bouche que veux-tu","Brigitte",116,6B,65,2015-10-05,06:25,43,"chanson, pop française, variété française, house française, pop française indie","A bouche que veux-tu",2014-11-17,52,14,0,14,0,10,-7,A#/B♭ Major,4,4aAkUbicSvQKrEv3hvBen2,FRPJE1400010
54,"Chupee","Cocoon",120,9B,47,2015-10-05,02:56,0,"pop française indie, folk-pop","My Friends All Died In A Plane Crash",2007-00-00,74,80,0,79,0,0,-7,G Major,4,2Ud0kqYcphb653x1k5kWGg,FRIGW0700130
55,"On My Way","Cocoon",78,6B,63,2015-10-05,02:51,0,"pop française indie, folk-pop","My Friends All Died In A Plane Crash",2007-00-00,59,66,0,44,0,0,-9,A#/B♭ Major,4,647cXzw7IPcKDmq5Q3elfY,FRIGW0700010
56,"Jimmy","Moriarty",126,3A,30,2015-10-05,04:24,0,"","Gee Whiz but This Is a Lonesome Town (Deluxe Edition)",2008-11-10,75,89,0,24,0,10,-9,A#/B♭ Minor,4,00DXmeDyB1LH0ja9zZZH2j,FR47Q0704320
57,"Sunday With A Flu","Yodelice",174,7A,67,2015-10-05,02:17,0,"","Tree Of Life",2009-01-01,63,18,0,93,0,10,-7,D Minor,4,7gkY80WSH2THXwYhkEgDlD,FRUM70803273
58,"More Than Meets The Eye","Yodelice",114,9B,52,2015-10-05,03:04,0,"","Cardioid",2010-01-01,87,3,0,64,0,20,-5,G Major,4,2n09SZfMnM1td6F4Y0U986,FRUM71000385
59,"Free","Yodelice",90,6A,42,2015-10-05,03:19,0,"","Tree Of Life",2009-01-01,80,9,0,74,0,10,-8,G Minor,4,2ltU0Km24QDFCCQzk3Onxi,FRUM70803498
60,"Dis-Moi Encore Que Tu M'Aimes","Gaëtan Roussel",137,12A,86,2015-10-05,03:08,0,"variété française, pop française, chanson, house française","Ginger",2010-01-01,68,3,70,97,0,0,-4,C♯/D♭ Minor,4,1g6MCyNpLw7L1JvvG1QxN2,FRUM70902429
61,"Help Myself (Nous Ne Faisons Que Passer)","Gaëtan Roussel",131,5A,91,2015-10-05,02:46,0,"variété française, pop française, chanson, house française","Ginger",2010-01-01,68,21,0,72,0,50,-4,C Minor,4,0M2Xjjd8xgwe8zJOzFPJlH,FRUM70902433
62,"Je dis aime","-M-",96,11A,69,2015-10-05,03:56,46,"variété française, chanson, pop française, house française","Je Dis Aime",2003-02-28,47,1,0,26,0,10,-7,F#/G♭ Minor,4,5cwlOmStS0IdMEH0nAuXNO,FRY689905510
63,"Qui de nous deux","-M-",125,6A,70,2015-10-05,03:45,51,"variété française, chanson, pop française, house française","Qui de nous deux",2003-10-24,63,24,0,73,0,50,-6,G Minor,4,0PZiPbrDCdORrSW6IIICRG,FRY680300141
64,"Mojo","-M-",157,3B,94,2015-10-05,03:16,31,"variété française, chanson, pop française, house française","Îl (Deluxe Version)",2013-01-01,41,0,5,44,10,10,-5,C♯/D♭ Major,4,6CgX6JcADVaD5c5SyxpnB7,FRUM71202290
65,"J't'emmène au vent","Louise Attaque",137,2B,77,2015-10-05,03:04,0,"variété française, chanson, pop française","Louise Attaque",1997-04-22,57,25,0,60,0,10,-6,F#/G♭ Major,4,15rn9UNrC8bx2sTXCJQYc0,FR5E79700050
66,"Léa","Louise Attaque",114,8A,30,2015-10-05,03:17,0,"variété française, chanson, pop française","Du Monde Tout Autour",2011-01-01,57,68,0,53,0,20,-9,A Minor,4,5AM5mh9mP5Un2WRZfsNedH,FR5E79700140
67,"Les nuits parisiennes","Louise Attaque",128,10A,70,2015-10-05,02:31,0,"variété française, chanson, pop française","Louise Attaque",1997-04-22,41,20,0,54,0,30,-7,B Minor,4,7c599V7vlAIf4jDXQJBm6l,FR5E79700110
68,"Ton invitation","Louise Attaque",99,10A,58,2015-10-05,02:39,0,"variété française, chanson, pop française","Du Monde Tout Autour",2011-01-01,48,16,0,61,0,20,-8,B Minor,4,4GwiwbztfvtXizSHpEErIQ,FR5E79700070
69,"Respire","Mickey 3d",97,10A,83,2015-10-05,03:48,54,"variété française, chanson, pop française, house française","Tu Vas Pas Mourir De Rire",2003-00-00,71,4,39,37,0,20,-4,B Minor,4,2xcuDxTLlp0ro2GYlS1i9G,FRZ180200172
70,"Song For Jedi","Dionysos",116,12B,67,2015-10-05,03:00,0,"chanson, house française","Western Sous La Neige",2002-00-00,52,2,0,74,0,0,-9,E Major,4,1foqU1aYpEPubCSHZuKSMY,FR25F0101140
71,"Lambé An Dro","Matmatah",120,10A,91,2015-10-05,03:54,59,"variété française, chanson, rock celtique","La Ouache",1998-01-01,62,0,0,69,10,20,-4,B Minor,4,4TQxGBi80EZbm6COxwIcGR,FR62N9800030
72,"Jeune et con","Saez",103,9A,83,2015-10-05,03:54,0,"variété française, chanson, house française, pop française","Jours Etranges",1999-01-01,39,0,0,27,0,60,-7,E Minor,4,3IzOCoNmyHDH9PfOImV0Ke,FRY039900230
73,"Désolé pour hier soir","Tryo",99,6B,78,2015-10-05,03:39,0,"variété française, chanson","Grain De Sable",2003-00-00,81,25,0,90,20,0,-6,A#/B♭ Major,4,0uZ9o055Egu7mpuEpTguB3,FR44T0310120
74,"Elle m'a dit","Cali",134,9A,95,2015-10-05,03:33,49,"variété française, chanson, pop française, house française","L'amour Parfait",2003-08-18,57,16,0,50,0,10,-4,E Minor,4,631aobaJggPYE0nIh3mo2t,FRS940300055
75,"C'est quand le bonheur ?","Cali",175,8A,88,2015-10-05,04:31,42,"variété française, chanson, pop française, house française","L'amour Parfait",2003-08-18,45,2,0,94,0,30,-5,A Minor,4,3KMspVGLouhsHooCCr2gPu,FRS940300016
76,"La lettre","Renan Luce",130,3B,56,2015-10-05,03:17,0,"variété française, chanson, pop française, house française","Repenti",2006-01-01,82,24,0,97,0,0,-7,C♯/D♭ Major,4,48zk9oD260EramgTTcsHh6,FRZ010600570
77,"À la faveur de l'automne","Tété",142,9B,43,2015-10-05,03:43,54,"variété française, chanson, pop française, house française","À la faveur de l'automne",2003-10-27,59,52,0,39,0,10,-7,G Major,4,5XCeCprrLZHLHHmKxYOXq1,FRZ080300287
78,"Le dîner","Bénabar",129,10A,75,2015-10-05,03:00,49,"variété française, chanson, pop française, house française","Reprise des négociations",2005-10-21,65,28,0,56,0,10,-10,B Minor,4,3OK8lPgSMxSLNEQjzCxQXj,FRZ050500169
79,"J'traine des pieds","Olivia Ruiz",104,9A,69,2015-10-05,03:29,0,"variété française, chanson, pop française, house française","La Femme Chocolat",2005-01-01,72,60,8,85,0,10,-7,E Minor,4,3SchwJ46gWL1NaGJsIfoiN,FRZ020500620
80,"Liberta","Pep's",140,3B,24,2015-10-05,03:44,51,"variété française, chanson","Suivez le flo",2001-06-01,73,67,0,40,0,0,-10,C♯/D♭ Major,4,1ReUVJkNB6bjwagl1g5YqF,FR5W30400018
81,"Sors","Ycare",120,10A,86,2015-10-05,03:07,42,"variété française, pop française, chanson","La Somone",2014-03-17,58,3,0,56,0,0,-7,B Minor,4,1JurJmRaDLc7buJqK97TDv,FRZ081200671
82,"You Too","Para One",127,10B,66,2015-10-05,05:17,25,"house française","Club",2014-06-16,64,0,88,48,0,20,-7,D Major,4,2EdfvARMw63etZ5ynnMsh5,FR3Z61400004
83,"Finale","Para One",82,1A,34,2015-10-05,05:15,0,"house française","La Naissance des Pieuvres (Original Motion Picture Soundtrack)",2007-08-21,22,93,91,3,0,0,-9,G#/A♭ Minor,4,1YUimeah8vyvDrIqNk3Vda,FR47Q0707340
84,"No Good Deed Goes Unpunished","As The Stars Fall",152,12A,49,2015-10-05,05:24,4,"post-rock","Tempus Fugit",2010-04-26,49,32,62,9,0,60,-8,C♯/D♭ Minor,4,7nT3L6MhL7zrlS73BHc0HL,FR6V81084911
85,"A Dead Leaf Dance","As The Stars Fall",110,2B,62,2015-10-05,04:00,11,"post-rock","Tempus Fugit",2010-04-26,67,92,93,21,0,0,-9,F#/G♭ Major,4,1CkAs81K3nczk5tMCWEaXm,FR6V81084912
86,"BLIZZARD","Fauve",95,8B,87,2015-10-05,04:52,0,"pop française indie, house française, pop française, variété française","BLIZZARD",2013-12-20,60,17,0,27,10,0,-5,C Major,4,1r9o3HnWB2mm7WyC6wQWNA,FR9W11304074
87,"KANÉ","Fauve",135,5A,90,2015-10-05,03:59,0,"pop française indie, house française, pop française, variété française","BLIZZARD",2013-12-20,62,62,83,49,0,10,-7,C Minor,4,1bUbIDzhtgTHyKIPNxZBtw,FR9W11304080
88,"Ghost","Skip the Use",98,11A,88,2015-10-05,03:08,0,"","Can Be Late",2012-01-01,68,32,0,88,0,30,-4,F#/G♭ Minor,4,2X6E7N962eqIt9xZwmwH2w,FRUM71102418
89,"Come Back to Me","Hollysiz",130,6B,67,2015-10-05,02:46,0,"pop française indie","My Name Is (In Between Lines Edition)",2014-09-26,66,34,1,75,0,10,-7,A#/B♭ Major,4,0mcKzMtkdjMgLhpiCtko6a,FRPDG1300020
90,"Chou wasabi (feat. Micky Green)","Julien Doré,Micky Green",125,12A,57,2015-10-05,03:39,55,"variété française, pop française, chanson, house française, pop française indie, ","LØVE",2013-10-28,78,61,1,41,0,30,-8,C♯/D♭ Minor,4,1mZbP5dp7CAU2qZI2I6OiV,FRZ081300236
91,"Christine","Christine and the Queens",100,9B,36,2015-10-05,03:54,0,"art pop, pop française","Chaleur Humaine",2014-06-02,87,24,3,45,0,0,-10,G Major,4,6lEl2aNhhY9QZCijIztEwj,FR6P11400780
92,"Saint Claude","Christine and the Queens",99,4B,45,2015-10-05,03:59,0,"art pop, pop française","Chaleur Humaine",2014-06-02,54,34,2,16,0,10,-12,G#/A♭ Major,4,5IxS93bfuITJyNNkvkJ4q5,FR6P11400620
93,"Le chemin de pierre - Version Pop","Nolwenn Leroy,Thomas Dutronc,Zaz,Renan Luce,Jeanne Cherhal,Tété,Rose,Mike Ibrahim,Joyce Jonathan,Christophe Maé",168,10B,59,2015-10-05,03:36,0,"variété française, musique celtique, chanson, pop française, jazz français, jazz relax, house française","Le chemin de pierre",2014-05-06,51,5,0,24,0,20,-6,D Major,4,3m16Zm0QZPcyWh484q6jIu,FR9W11405459
94,"Je Ne Sais Pas","Joyce Jonathan",120,10B,45,2015-10-05,03:37,0,"pop française, variété française, chanson","Sur Mes Gardes",2010-01-18,81,33,0,84,10,10,-9,D Major,4,5Ul3AX7h95zagXPXR1JhbS,FR0Q90800100
95,"Je suis un homme","Zazie",85,3A,67,2015-10-05,04:07,0,"variété française, chanson, pop française, house française","Zest Of",2008-01-01,54,31,1,50,0,10,-7,A#/B♭ Minor,4,2rfhFgdEUIG0BNaX4BbGmA,FRZ030601850
96,"Rue de la Paix","Zazie",127,3B,46,2015-10-05,04:16,0,"variété française, chanson, pop française, house française","La Zizanie",2001-01-01,76,1,0,60,0,0,-9,C♯/D♭ Major,4,1L1YJomThEwKieouoXGlk2,FRZ030101090
97,"Un point c'est toi","Zazie",111,10A,88,2015-10-05,03:30,0,"variété française, chanson, pop française, house française","Zen",1996-01-01,69,3,0,88,0,0,-6,B Minor,4,31t6FQcHHL8uHSd15oVywt,FRZ039601050
98,"Ma Benz (feat. Lord Kossity)","Suprême NTM,Lord Kossity",91,3B,45,2015-10-05,04:07,60,"rap français, r&b français, ragga, zouk, dancehall","Suprême NTM",1998-04-20,90,14,0,61,30,10,-6,C♯/D♭ Major,4,4G01edX97eZlCmEbYewboU,FRZ089801090
99,"Je danse le Mia","IAM",103,3A,79,2015-10-05,04:27,0,"rap français, r&b français","Anthologie IAM (1991-2004)",2004-11-26,83,54,0,58,10,10,-5,A#/B♭ Minor,4,3vTgQBHiLsJ40XpQlQxlhG,FRY689310074
100,"L'empire du Côté Obscur","IAM",93,9A,85,2015-10-05,04:21,0,"rap français, r&b français","Anthologie IAM (1991-2004)",2004-11-26,82,8,0,82,30,40,-6,E Minor,4,7DquaDLP8JIIB4189FgJqy,FRY689700530
101,"Solaar pleure","MC Solaar",97,2A,85,2015-10-05,04:54,29,"rap français, r&b français","Magnum 567 (Pack contenant 3 albums de MC Solaar : Cinquième As, Mach 6 et Chapitre 7)",2010-07-12,64,24,0,53,10,10,-4,D#/E♭ Minor,4,452lQl2ZLqWe0B573PyMXn,FR6V80002262
102,"Hasta la Vista Mi Amor!","MC Solaar",91,2A,61,2015-10-05,03:21,36,"rap français, r&b français","Magnum 567 (Pack contenant 3 albums de MC Solaar : Cinquième As, Mach 6 et Chapitre 7)",2010-07-12,81,6,0,67,0,10,-6,D#/E♭ Minor,4,7jUuFokRnnquh11UiM878a,FR6V80002266
103,"La vie est belle","MC Solaar",106,6A,92,2015-10-05,03:53,46,"rap français, r&b français","Mach 6",2003-12-02,70,1,0,46,0,20,-4,G Minor,4,5eIta6xB6pvkuNey1JbvF8,FR6V80304752
104,"Heaven Can Wait","Charlotte Gainsbourg",105,10B,74,2015-10-05,02:40,0,"","IRM",2009-12-07,77,9,0,76,0,30,-4,D Major,4,27ZpZEiVuUYYvRKDEXiXj1,FR6P10901230
105,"The Songs That We Sing","Charlotte Gainsbourg",97,8A,50,2015-10-05,02:56,0,"","5:55 (Nouvelle Edition)",2006-00-00,56,35,5,23,0,0,-7,A Minor,4,19HsoxVW3cSdUabkfPoykC,FR6P10600130
106,"Despair, Hangover & Ecstasy","The Dø",143,7A,83,2015-10-05,02:53,55,"pop française indie","Shake Shook Shaken",2014-09-29,68,1,0,76,0,10,-7,D Minor,4,0LuShx5q0CPiZZjSWHK7tN,FR2MH1400015
107,"Opposite Ways","The Dø",90,10B,45,2015-10-05,04:12,32,"pop française indie","Shake Shook Shaken",2014-09-29,59,28,0,65,0,10,-10,D Major,4,6Q1s41hGMROOSzEGKK815Z,FR2MH1400019
108,"The Cigarette Duet","Princess Chelsea",105,5A,54,2015-10-05,04:20,0,"pop baroque","Lil' golden Book",2011-05-01,35,35,0,18,0,0,-8,C Minor,4,3OcQ7GHZRKcm1yxrykVXEv,NZLC01100011
109,"Ice Reign","Princess Chelsea",140,10A,43,2015-10-05,02:29,0,"pop baroque","Lil' golden Book",2011-05-01,69,78,0,44,0,10,-11,B Minor,3,60qlNNSgIEUB0gCXpqIJQs,NZLC01100008
110,"Iron","Woodkid",130,4B,70,2015-10-05,03:21,0,"","The Golden Age",2013-00-00,66,7,67,56,0,0,-7,G#/A♭ Major,4,4VHAQdq20pZajSXoD58OrL,FR4DI1200400
111,"The Golden Age","Woodkid",132,10B,68,2015-10-05,03:44,0,"","The Golden Age",2013-00-00,55,72,13,20,0,10,-9,D Major,4,4sdCJGc7ZH5zsTBNp5yGnJ,FR4DI1200180
112,"The Look","Metronomy",85,8A,54,2015-10-05,04:37,0,"new rave, dance alternative","The English Riviera",2011-04-11,64,62,4,50,0,0,-8,A Minor,4,3kLVvnXLbuQuu1sanJNDjf,GBMVH1100040
